INDICATOR_ID,INDICATOR_LABEL_EN
ROFST.H.3.RUR.Q5.GPIA,"Out-of-school rate for youth of upper secondary school age, rural, richest quintile, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.3.RUR.Q5.M,"Out-of-school rate for youth of upper secondary school age, rural, richest quintile, male (household survey data) (%)"
ROFST.H.3.RUR.WPIA,"Out-of-school rate for youth of upper secondary school age, rural, adjusted wealth parity index (household survey data) (WPIA)"
ROFST.H.3.URB,"Out-of-school rate for youth of upper secondary school age, urban, both sexes (household survey data) (%)"
ROFST.H.3.URB.F,"Out-of-school rate for youth of upper secondary school age, urban, female (household survey data) (%)"
ROFST.H.3.URB.F.WPIA,"Out-of-school rate for youth of upper secondary school age, urban, female, adjusted wealth parity index (household survey data) (WPIA)"
ROFST.H.3.URB.GPIA,"Out-of-school rate for youth of upper secondary school age, urban, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.3.URB.M,"Out-of-school rate for youth of upper secondary school age, urban, male (household survey data) (%)"
ROFST.H.3.URB.M.WPIA,"Out-of-school rate for youth of upper secondary school age, urban, male, adjusted wealth parity index (household survey data) (WPIA)"
ROFST.H.3.URB.Q1,"Out-of-school rate for youth of upper secondary school age, urban, poorest quintile, both sexes (household survey data) (%)"
ROFST.H.3.URB.Q1.F,"Out-of-school rate for youth of upper secondary school age, urban, poorest quintile, female (household survey data) (%)"
ROFST.H.3.URB.Q1.GPIA,"Out-of-school rate for youth of upper secondary school age, urban, poorest quintile, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.3.URB.Q1.M,"Out-of-school rate for youth of upper secondary school age, urban, poorest quintile, male (household survey data) (%)"
ROFST.H.3.URB.Q2,"Out-of-school rate for youth of upper secondary school age, urban, second quintile, both sexes (household survey data) (%)"
ROFST.H.3.URB.Q2.F,"Out-of-school rate for youth of upper secondary school age, urban, second quintile, female (household survey data) (%)"
ROFST.H.3.URB.Q2.GPIA,"Out-of-school rate for youth of upper secondary school age, urban, second quintile, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.3.URB.Q2.M,"Out-of-school rate for youth of upper secondary school age, urban, second quintile, male (household survey data) (%)"
ROFST.H.3.URB.Q3,"Out-of-school rate for youth of upper secondary school age, urban, middle quintile, both sexes (household survey data) (%)"
ROFST.H.3.URB.Q3.F,"Out-of-school rate for youth of upper secondary school age, urban, middle quintile, female (household survey data) (%)"
ROFST.H.3.URB.Q3.GPIA,"Out-of-school rate for youth of upper secondary school age, urban, middle quintile, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.3.URB.Q3.M,"Out-of-school rate for youth of upper secondary school age, urban, middle quintile, male (household survey data) (%)"
ROFST.H.3.URB.Q4,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, both sexes (household survey data) (%)"
ROFST.H.3.URB.Q4.F,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, female (household survey data) (%)"
ROFST.H.3.URB.Q4.GPIA,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.3.URB.Q4.M,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, male (household survey data) (%)"
ROFST.H.3.URB.Q5,"Out-of-school rate for youth of upper secondary school age, urban, richest quintile, both sexes (household survey data) (%)"
ROFST.H.3.URB.Q5.F,"Out-of-school rate for youth of upper secondary school age, urban, richest quintile, female (household survey data) (%)"
ROFST.H.3.URB.Q5.GPIA,"Out-of-school rate for youth of upper secondary school age, urban, richest quintile, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.3.URB.Q5.M,"Out-of-school rate for youth of upper secondary school age, urban, richest quintile, male (household survey data) (%)"
ROFST.H.3.URB.WPIA,"Out-of-school rate for youth of upper secondary school age, urban, adjusted wealth parity index (household survey data) (WPIA)"
ROFST.H.3.WPIA,"Out-of-school rate for youth of upper secondary school age, adjusted wealth parity index (household survey data) (WPIA)"
SCHBSP.1.WCOMPUT     ,"Proportion of primary schools with access to computers for pedagogical purposes (%)"
SCHBSP.1.WELEC,"Proportion of primary schools with access to electricity (%)"
SCHBSP.1.WHIVSEXED,"Percentage of primary schools providing life skills-based HIV and sexuality education"
SCHBSP.1.WINFSTUDIS,"Proportion of primary schools with access to adapted infrastructure and materials for students with disabilities (%)"
SCHBSP.1.WINTERN     ,"Proportion of primary schools with access to Internet for pedagogical purposes (%)"
SCHBSP.1.WTOILA,"Proportion of primary schools with single-sex basic sanitation facilities (%)"
SCHBSP.1.WWASH,"Proportion of primary schools with basic handwashing facilities (%)"
SCHBSP.1.WWATA,"Proportion of primary schools with access to basic drinking water (%)"
SCHBSP.2.WCOMPUT     ,"Proportion of lower secondary schools with access to computers for pedagogical purposes (%)"
SCHBSP.2.WELEC,"Proportion of lower secondary schools with access to electricity (%)"
SCHBSP.2.WHIVSEXED,"Percentage of lower secondary schools providing life skills-based HIV and sexuality education"
SCHBSP.2.WINFSTUDIS,"Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%)"
SCHBSP.2.WINTERN     ,"Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)"
SCHBSP.2.WTOILA,"Proportion of lower secondary schools with single-sex basic sanitation facilities (%)"
SCHBSP.2.WWASH,"Proportion of lower secondary schools with basic handwashing facilities (%)"
SCHBSP.2.WWATA,"Proportion of lower secondary schools with access to basic drinking water (%)"
SCHBSP.2T3.WCOMPUT     ,"Proportion of secondary schools with access to computers for pedagogical purposes (%)"
SCHBSP.2T3.WINTERN     ,"Proportion of secondary schools with access to Internet for pedagogical purposes (%)"
SCHBSP.3.WCOMPUT     ,"Proportion of upper secondary schools with access to computers for pedagogical purposes (%)"
SCHBSP.3.WELEC,"Proportion of upper secondary schools with access to electricity (%)"
SCHBSP.3.WHIVSEXED,"Percentage of upper secondary schools providing life skills-based HIV and sexuality education"
SCHBSP.3.WINFSTUDIS,"Proportion of upper secondary schools with access to adapted infrastructure and materials for students with disabilities (%)"
SCHBSP.3.WINTERN     ,"Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)"
SCHBSP.3.WTOILA,"Proportion of upper secondary schools with single-sex basic sanitation facilities (%)"
SCHBSP.3.WWASH,"Proportion of upper secondary schools with basic handwashing facilities (%)"
SCHBSP.3.WWATA,"Proportion of upper secondary schools with access to basic drinking water (%)"
TATTRR.02,"Teacher attrition rate from pre-primary education, both sexes (%)"
TATTRR.02.F,"Teacher attrition rate from pre-primary education, female (%)"
TATTRR.02.GPIA,"Teacher attrition rate from pre-primary education, adjusted gender parity index (GPIA)"
TATTRR.02.M,"Teacher attrition rate from pre-primary education, male (%)"
TATTRR.1,"Teacher attrition rate from primary education, both sexes (%)"
TATTRR.1.F,"Teacher attrition rate from primary education, female (%)"
TATTRR.1.GPIA,"Teacher attrition rate from primary education, adjusted gender parity index (GPIA)"
TATTRR.1.M,"Teacher attrition rate from primary education, male (%)"
TATTRR.2,"Teacher attrition rate from lower secondary education, both sexes (%)"
TATTRR.2.F,"Teacher attrition rate from lower secondary education, female (%)"
TATTRR.2.GPIA,"Teacher attrition rate from lower secondary education, adjusted gender parity index (GPIA)"
TATTRR.2.M,"Teacher attrition rate from lower secondary education, male (%)"
TATTRR.2T3,"Teacher attrition rate from secondary education, both sexes (%)"
TATTRR.2T3.F,"Teacher attrition rate from secondary education, female (%)"
TATTRR.2T3.GPIA,"Teacher attrition rate from secondary education, adjusted gender parity index (GPIA)"
TATTRR.2T3.GPV,"Teacher attrition rate from general secondary education, both sexes (%)"
TATTRR.2T3.GPV.F,"Teacher attrition rate from general secondary education, female (%)"
TATTRR.2T3.GPV.M,"Teacher attrition rate from general secondary education, male (%)"
TATTRR.2T3.M,"Teacher attrition rate from secondary education, male (%)"
TATTRR.2T3.V,"Teacher attrition rate from vocational secondary education, both sexes (%)"
TATTRR.2T3.V.F,"Teacher attrition rate from vocational secondary education, female (%)"
TATTRR.2T3.V.M,"Teacher attrition rate from vocational secondary education, male (%)"
TATTRR.3,"Teacher attrition rate from upper secondary education, both sexes (%)"
TATTRR.3.F,"Teacher attrition rate from upper secondary education, female (%)"
TATTRR.3.GPIA,"Teacher attrition rate from upper secondary education, adjusted gender parity index (GPIA)"
TATTRR.3.M,"Teacher attrition rate from upper secondary education, male (%)"
TRTP.02,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)"
TRTP.02.F,"Proportion of teachers with the minimum required qualifications in pre-primary education, female (%)"
TRTP.02.GPIA,"Proportion of teachers with the minimum required qualifications in pre-primary education, adjusted gender parity index (GPIA)"
TRTP.02.M,"Proportion of teachers with the minimum required qualifications in pre-primary education, male (%)"
TRTP.1,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)"
TRTP.1.F,"Proportion of teachers with the minimum required qualifications in primary education, female (%)"
TRTP.1.GPIA,"Proportion of teachers with the minimum required qualifications in primary education, adjusted gender parity index (GPIA)"
TRTP.1.M,"Proportion of teachers with the minimum required qualifications in primary education, male (%)"
TRTP.2,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)"
TRTP.2.F,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)"
TRTP.2.GPIA,"Proportion of teachers with the minimum required qualifications in lower secondary education, adjusted gender parity index (GPIA)"
TRTP.2.M,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)"
TRTP.2T3,"Proportion of teachers with the minimum required qualifications in secondary education, both sexes (%)"
TRTP.2T3.F,"Proportion of teachers with the minimum required qualifications in secondary education, female (%)"
TRTP.2T3.GPIA,"Proportion of teachers with the minimum required qualifications in secondary education, adjusted gender parity index (GPIA)"
TRTP.2T3.M,"Proportion of teachers with the minimum required qualifications in secondary education, male (%)"
TRTP.3,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)"
TRTP.3.F,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)"
TRTP.3.GPIA,"Proportion of teachers with the minimum required qualifications in upper secondary education, adjusted gender parity index (GPIA)"
TRTP.3.M,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)"
XGDP.FSGOV,"Government expenditure on education as a percentage of GDP (%)"
XGDP.FSGOV.FFNTR,"Initial government expenditure on education as a percentage of GDP (%)"
XGDP.FSHH.FFNTR,"Initial household expenditure on education as a percentage of GDP (%)"
XGDP.FSINT.FFNTR,"International expenditure on education as a percentage of GDP (%)"
XGOVEXP.IMF,"Expenditure on education as a percentage of total government expenditure (%)"
XUNIT.GDPCAP.02.FSGOV.FFNTR,"Initial government funding per pre-primary student as a percentage of GDP per capita"
XUNIT.GDPCAP.1.FSGOV.FFNTR,"Initial government funding per primary student as a percentage of GDP per capita"
XUNIT.GDPCAP.1.FSHH.FFNTR,"Initial household funding per primary student as a percentage of GDP per capita"
XUNIT.GDPCAP.2.FSGOV.FFNTR,"Initial government funding per lower secondary student as a percentage of GDP per capita"
XUNIT.GDPCAP.2T3.FSGOV.FFNTR,"Initial government funding per secondary student as a percentage of GDP per capita"
XUNIT.GDPCAP.2T3.FSHH.FFNTR,"Initial household funding per secondary student as a percentage of GDP per capita"
XUNIT.GDPCAP.3.FSGOV.FFNTR,"Initial government funding per upper secondary student as a percentage of GDP per capita"
XUNIT.GDPCAP.5T8.FSGOV.FFNTR,"Initial government funding per tertiary student as a percentage of GDP per capita"
XUNIT.GDPCAP.5T8.FSHH.FFNTR,"Initial household funding per tertiary student as a percentage of GDP per capita"
XUNIT.PPPCONST.02.FSGOV.FFNTR,"Initial government funding per pre-primary student, constant PPP$"
XUNIT.PPPCONST.1.FSGOV.FFNTR,"Initial government funding per primary student, constant PPP$"
XUNIT.PPPCONST.1.FSHH.FFNTR,"Initial household funding per primary student, constant PPP$"
XUNIT.PPPCONST.2.FSGOV.FFNTR,"Initial government funding per lower secondary student, constant PPP$"
XUNIT.PPPCONST.2T3.FSGOV.FFNTR,"Initial government funding per secondary student, constant PPP$"
XUNIT.PPPCONST.2T3.FSHH.FFNTR,"Initial household funding per secondary student, constant PPP$"
XUNIT.PPPCONST.3.FSGOV.FFNTR,"Initial government funding per upper secondary student, constant PPP$"
XUNIT.PPPCONST.5T8.FSGOV.FFNTR,"Initial government funding per tertiary student, constant PPP$"
XUNIT.PPPCONST.5T8.FSHH.FFNTR,"Initial household funding per tertiary student, constant PPP$"
YEARS.FC.COMP.02,"Number of years of compulsory pre-primary education guaranteed in legal frameworks"
YEARS.FC.COMP.1T3,"Number of years of compulsory primary and secondary education guaranteed in legal frameworks"
YEARS.FC.FREE.02,"Number of years of free pre-primary education guaranteed in legal frameworks"
YEARS.FC.FREE.1T3,"Number of years of free primary and secondary education guaranteed in legal frameworks"
